flight_date,airline,tailnumber,flight_number,src,dest,departure_time,arrival_time,flight_time,distance
2019-11-28,WN,N8678E,4749,OAK,STL,855,1440,225.0,1725.0
2019-11-28,WN,N754SW,4751,TPA,BNA,1535,1625,110.0,612.0
2019-11-28,WN,N7879A,4756,BUR,SJC,945,1055,70.0,296.0
2019-11-28,WN,N7879A,4756,SJC,BWI,1135,1940,305.0,2439.0
2019-11-28,WN,N767SW,4758,STL,CMH,855,1115,80.0,409.0
2019-11-28,WN,N7885A,4760,LAS,SEA,1400,1650,170.0,867.0
2019-11-28,WN,N793SA,4765,MCO,PIT,1125,1340,135.0,834.0
2019-11-28,WN,N432WN,4767,HRL,HOU,1400,1525,85.0,277.0
2019-11-28,WN,N432WN,4767,HOU,BNA,1625,1815,110.0,670.0
2019-11-28,WN,N918WN,4768,LBB,DAL,1210,1320,70.0,293.0
2019-11-28,WN,N918WN,4768,DAL,MSP,1400,1625,145.0,853.0
2019-11-28,WN,N921WN,4769,PVD,TPA,615,935,200.0,1136.0
2019-11-28,WN,N921WN,4769,TPA,BHM,1030,1055,85.0,459.0
2019-11-28,WN,N955WN,4772,ATL,BWI,1415,1600,105.0,577.0
2019-11-28,WN,N955WN,4772,BWI,BUF,1640,1755,75.0,281.0
2019-11-28,WN,N568WN,4775,BWI,DEN,640,855,255.0,1491.0
2019-11-28,WN,N568WN,4775,DEN,PHX,935,1130,115.0,602.0
2019-11-28,WN,N568WN,4775,PHX,LAX,1210,1240,90.0,370.0
2019-11-28,WN,N568WN,4775,LAX,SFO,1320,1450,90.0,337.0
2019-11-28,WN,N453WN,4777,MDW,MCI,720,855,95.0,405.0
2019-11-28,WN,N453WN,4777,MCI,HOU,925,1135,130.0,666.0
2019-11-28,WN,N204WN,4779,DCA,ATL,600,800,120.0,547.0
2019-11-28,WN,N204WN,4779,ATL,HOU,845,1010,145.0,696.0
2019-11-28,WN,N204WN,4779,HOU,HRL,1105,1215,70.0,277.0
2019-11-28,WN,N204WN,4779,HRL,AUS,1305,1420,75.0,273.0
2019-11-28,WN,N204WN,4779,AUS,LAS,1500,1555,175.0,1090.0
2019-11-28,WN,N204WN,4779,LAS,SAN,1635,1740,65.0,258.0
2019-11-28,WN,N246LV,4785,TPA,HOU,655,820,145.0,781.0
2019-11-28,WN,N246LV,4785,HOU,SAT,905,1010,65.0,192.0
2019-11-28,WN,N419WN,4786,DAL,LGA,600,1015,195.0,1381.0
2019-11-28,WN,N419WN,4786,LGA,MKE,1105,1240,155.0,738.0
2019-11-28,WN,N419WN,4787,MKE,DCA,1325,1615,110.0,634.0
2019-11-28,WN,N437WN,4790,HOU,MSY,630,735,65.0,302.0
2019-11-28,WN,N437WN,4790,MSY,STL,825,1010,105.0,604.0
2019-11-28,WN,N437WN,4790,STL,SAT,1055,1315,140.0,786.0
2019-11-28,WN,N7811F,4791,MCO,BUF,1140,1410,150.0,1011.0
2019-11-28,WN,N7811F,4791,BUF,BWI,1445,1600,75.0,281.0
2019-11-28,WN,N758SW,4794,PDX,SJC,730,920,110.0,569.0
2019-11-28,WN,N758SW,4794,SJC,SAN,1000,1120,80.0,417.0
2019-11-28,WN,N758SW,4794,SAN,SEA,1200,1505,185.0,1050.0
2019-11-28,WN,N920WN,4810,SAT,DAL,1555,1705,70.0,247.0
2019-11-28,WN,N289CT,4813,OAK,LAX,1240,1405,85.0,337.0
2019-11-28,WN,N448WN,4818,BDL,MDW,610,745,155.0,777.0
2019-11-28,WN,N8529Z,4819,PHX,BNA,715,1120,185.0,1449.0
2019-11-28,WN,N907WN,4821,BNA,CLE,1210,1435,85.0,448.0
2019-11-28,WN,N8576Z,4822,DAL,BWI,705,1050,165.0,1209.0
2019-11-28,WN,N8576Z,4822,BWI,MDW,1145,1250,125.0,611.0
2019-11-28,WN,N929WN,4826,SAT,MDW,1240,1520,160.0,1036.0
2019-11-28,WN,N929WN,4826,MDW,BWI,1610,1855,105.0,611.0
2019-11-28,WN,N8657B,4830,STL,OAK,1445,1715,270.0,1725.0
2019-11-28,WN,N8657B,4830,OAK,BUR,1805,1915,70.0,325.0
2019-11-28,WN,N8629A,4832,TPA,BNA,700,755,115.0,612.0
2019-11-28,WN,N8629A,4832,BNA,BOS,845,1210,145.0,942.0
2019-11-28,WN,N8629A,4832,BOS,BWI,1300,1440,100.0,369.0
2019-11-28,WN,N8629A,4832,BWI,OKC,1535,1800,205.0,1180.0
2019-11-28,WN,N914WN,4835,MKE,ATL,650,1000,130.0,669.0
2019-11-28,WN,N444WN,4835,ATL,BNA,1100,1110,70.0,214.0
2019-11-28,WN,N8681M,4839,PDX,OAK,1325,1510,105.0,543.0
2019-11-28,WN,N8681M,4839,OAK,SLC,1600,1840,100.0,588.0
2019-11-28,WN,N256WN,4841,MDW,BDL,850,1150,120.0,777.0
2019-11-28,WN,N8510E,4844,JAX,BNA,650,730,100.0,483.0
2019-11-28,WN,N8510E,4844,BNA,MSP,830,1040,130.0,695.0
2019-11-28,WN,N8510E,4844,MSP,PHX,1130,1400,210.0,1276.0
2019-11-28,WN,N925WN,4845,MDW,LGA,1005,1305,120.0,725.0
2019-11-28,WN,N925WN,4847,LGA,MDW,1355,1525,150.0,725.0
2019-11-28,WN,N7707C,4849,DCA,STL,850,1020,150.0,719.0
2019-11-28,WN,N720WN,4850,OKC,HOU,1155,1325,90.0,419.0
2019-11-28,WN,N720WN,4850,HOU,AUS,1410,1505,55.0,148.0
2019-11-28,WN,N7734H,4850,AUS,ELP,1600,1640,100.0,528.0
2019-11-28,WN,N447WN,4851,MDW,BWI,1255,1540,105.0,611.0
2019-11-28,WN,N904WN,4854,DCA,TPA,725,1005,160.0,814.0
2019-11-28,WN,N904WN,4854,TPA,SAN,1050,1305,315.0,2087.0
2019-11-28,WN,N439WN,4854,SAN,BOI,1345,1655,130.0,749.0
2019-11-28,WN,N214WN,4857,TPA,ISP,605,835,150.0,1034.0
2019-11-28,WN,N7856A,4862,TPA,DCA,1045,1255,130.0,814.0
2019-11-28,WN,N7856A,4862,DCA,HOU,1340,1615,215.0,1218.0
2019-11-28,WN,N739GB,4864,DEN,LAX,700,840,160.0,862.0
2019-11-28,WN,N739GB,4864,LAX,TPA,915,1645,270.0,2158.0
2019-11-28,WN,N232WN,4866,RDU,MDW,705,805,120.0,632.0
2019-11-28,WN,N232WN,4866,MDW,MCI,845,1015,90.0,405.0
2019-11-28,WN,N232WN,4866,MCI,TPA,1050,1420,150.0,1048.0
2019-11-28,WN,N566WN,4867,BWI,RSW,915,1200,165.0,919.0
2019-11-28,WN,N231WN,4871,LAS,TUL,1255,1725,150.0,1076.0
2019-11-28,WN,N8561Z,4873,ATL,DEN,740,905,205.0,1199.0
2019-11-28,WN,N8561Z,4873,DEN,LBB,955,1220,85.0,456.0
2019-11-28,WN,N229WN,4874,OMA,PHX,930,1130,180.0,1037.0
2019-11-28,WN,N229WN,4874,PHX,ONT,1215,1230,75.0,325.0
2019-11-28,WN,N219WN,4876,SAN,OAK,1305,1440,95.0,446.0
2019-11-28,WN,N550WN,4879,MDW,DCA,855,1140,105.0,601.0
2019-11-28,WN,N550WN,4879,DCA,PVD,1235,1355,80.0,356.0
2019-11-28,WN,N790SW,488,LGA,DAL,720,1020,240.0,1381.0
2019-11-28,WN,N790SW,488,DAL,HOU,1100,1210,70.0,239.0
2019-11-28,WN,N790SW,488,HOU,ATL,1255,1550,115.0,696.0
2019-11-28,WN,N790SW,488,ATL,RDU,1640,1805,85.0,356.0
2019-11-28,WN,N8550Q,4883,DAL,LAX,735,900,205.0,1246.0
2019-11-28,WN,N8529Z,4884,BNA,LAS,1255,1505,250.0,1587.0
2019-11-28,WN,N8529Z,4884,LAS,RNO,1600,1720,80.0,345.0
2019-11-28,WN,N922WN,4885,SLC,BWI,940,1540,240.0,1865.0
2019-11-28,WN,N922WN,4885,BWI,DTW,1630,1810,100.0,409.0
2019-11-28,WN,N413WN,4889,AUS,STL,605,805,120.0,721.0
2019-11-28,WN,N413WN,4889,STL,PHL,900,1205,125.0,814.0
2019-11-28,WN,N413WN,4889,PHL,TPA,1245,1525,160.0,920.0
2019-11-28,WN,N413WN,4889,TPA,ATL,1615,1750,95.0,406.0
2019-11-28,WN,N413WN,4889,ATL,DAL,1830,1950,140.0,721.0
2019-11-28,WN,N8678E,4893,LAX,OAK,600,730,90.0,337.0
2019-11-28,WN,N280WN,4895,HOU,ELP,840,940,120.0,677.0
2019-11-28,WN,N280WN,4895,ELP,LAS,1040,1130,110.0,583.0
2019-11-28,WN,N280WN,4895,LAS,BUF,1220,1930,250.0,1986.0
2019-11-28,WN,N416WN,4896,DTW,DEN,600,725,205.0,1123.0
2019-11-28,WN,N7734H,4897,TUS,LAS,705,725,80.0,365.0
2019-11-28,WN,N7734H,4897,LAS,SAT,800,1225,145.0,1069.0
2019-11-28,WN,N7734H,4897,SAT,ELP,1305,1335,90.0,496.0
2019-11-28,WN,N7719A,4902,TUS,DEN,1130,1325,115.0,639.0
2019-11-28,WN,N7719A,4902,DEN,TUL,1410,1640,90.0,541.0
2019-11-28,WN,N7707C,4904,MDW,HOU,1245,1535,170.0,937.0
2019-11-28,WN,N7707C,4904,HOU,PHX,1620,1810,170.0,1020.0
2019-11-28,WN,N8665D,4906,MDW,RSW,1410,1800,170.0,1105.0
2019-11-28,WN,N7831B,4907,SFO,BUR,810,930,80.0,326.0
2019-11-28,WN,N7831B,4907,BUR,DAL,1015,1510,175.0,1243.0
2019-11-28,WN,N7831B,4907,DAL,MCI,1605,1735,90.0,461.0
2019-11-28,WN,N8680C,491,HOU,PHX,740,930,170.0,1020.0
2019-11-28,WN,N8643A,491,PHX,GEG,1015,1155,160.0,1020.0
2019-11-28,WN,N945WN,4914,BWI,RDU,850,1010,80.0,255.0
2019-11-28,WN,N945WN,4914,RDU,LAS,1055,1310,315.0,2026.0
2019-11-28,WN,N945WN,4914,LAS,BUR,1355,1505,70.0,223.0
2019-11-28,WN,N945WN,4914,BUR,SMF,1555,1720,85.0,358.0
2019-11-28,WN,N259WN,4915,LIT,DAL,720,830,70.0,296.0
2019-11-28,WN,N259WN,4915,DAL,MCI,910,1040,90.0,461.0
2019-11-28,WN,N259WN,4915,MCI,IND,1120,1340,80.0,451.0
2019-11-28,WN,N259WN,4915,IND,DEN,1435,1525,170.0,977.0
2019-11-28,WN,N259WN,4915,DEN,SNA,1620,1745,145.0,846.0
2019-11-28,WN,N7868K,4921,MKE,MCI,750,930,100.0,436.0
2019-11-28,WN,N7868K,4921,MCI,FLL,1005,1405,180.0,1242.0
2019-11-28,WN,N7868K,4921,FLL,BNA,1455,1615,140.0,793.0
2019-11-28,WN,N7886A,4925,DEN,LGA,1125,1700,215.0,1620.0
2019-11-28,WN,N7842A,4927,SFO,LAX,1505,1635,90.0,337.0
2019-11-28,WN,N7842A,4927,LAX,PHX,1710,1935,85.0,370.0
2019-11-28,WN,N238WN,4929,LAS,SAN,1815,1920,65.0,258.0
2019-11-28,WN,N562WN,4931,STL,OMA,1000,1115,75.0,342.0
2019-11-28,WN,N562WN,4931,OMA,DAL,1145,1330,105.0,586.0
2019-11-28,WN,N562WN,4931,DAL,MEM,1410,1530,80.0,423.0
2019-11-28,WN,N8671D,4935,FLL,ATL,610,810,120.0,581.0
2019-11-28,WN,N8671D,4935,ATL,SAT,900,1045,165.0,874.0
2019-11-28,WN,N8635F,4937,FLL,PVD,1500,1755,175.0,1188.0
2019-11-28,WN,N268WN,4938,GEG,DEN,655,1010,135.0,836.0
2019-11-28,WN,N8508W,4940,DCA,AUS,1505,1755,230.0,1315.0
2019-11-28,WN,N936WN,4943,OMA,HOU,800,1030,150.0,804.0
2019-11-28,WN,N8511K,4944,SMF,PHX,1725,2010,105.0,647.0
2019-11-28,WN,N7844A,4948,GSP,ATL,655,800,65.0,153.0
2019-11-28,WN,N7844A,4948,ATL,PHL,855,1055,120.0,666.0
2019-11-28,WN,N7844A,4948,PHL,MDW,1145,1305,140.0,668.0
2019-11-28,WN,N7844A,4948,MDW,AUS,1345,1630,165.0,972.0
2019-11-28,WN,N7844A,4948,AUS,DAL,1705,1805,60.0,189.0
2019-11-28,WN,N7844A,4948,DAL,TUL,1845,1950,65.0,238.0
2019-11-28,WN,N940WN,4951,SNA,OAK,935,1100,85.0,371.0
2019-11-28,WN,N940WN,4951,OAK,SEA,1140,1350,130.0,672.0
2019-11-28,WN,N8544Z,4952,LAS,STL,745,1245,180.0,1371.0
2019-11-28,WN,N8655D,4955,MDW,SLC,900,1135,215.0,1259.0
2019-11-28,WN,N8655D,4955,SLC,DAL,1230,1555,145.0,999.0
2019-11-28,WN,N8655D,4955,DAL,CMH,1640,1955,135.0,919.0
2019-11-28,WN,N8317M,496,MCI,RDU,1140,1450,130.0,904.0
2019-11-28,WN,N289CT,4960,LGB,OAK,1030,1150,80.0,353.0
2019-11-28,WN,N797MX,4969,ABQ,PHX,840,1005,85.0,328.0
2019-11-28,WN,N797MX,4969,PHX,MCO,1050,1645,235.0,1849.0
2019-11-28,WN,N797MX,4969,MCO,BNA,1725,1820,115.0,616.0
2019-11-28,WN,N8623F,4970,LAS,DEN,915,1205,110.0,628.0
2019-11-28,WN,N8623F,4970,DEN,BOS,1255,1845,230.0,1754.0
2019-11-28,WN,N718SW,4974,ABQ,MCI,635,930,115.0,718.0
2019-11-28,WN,N718SW,4974,MCI,STL,1025,1125,60.0,237.0
2019-11-28,WN,N762SW,4974,STL,DAL,1205,1350,105.0,546.0
2019-11-28,WN,N762SW,4974,DAL,DEN,1435,1540,125.0,651.0
2019-11-28,WN,N762SW,4974,DEN,SLC,1620,1750,90.0,391.0
2019-11-28,WN,N8569Z,4976,DCA,DAL,1230,1455,205.0,1184.0
2019-11-28,WN,N8699A,4979,HOU,DEN,730,900,150.0,883.0
2019-11-28,WN,N8523W,4981,FLL,BWI,715,945,150.0,925.0
2019-11-28,WN,N8523W,4981,BWI,SJC,1035,1345,370.0,2439.0
2019-11-28,WN,N8523W,4981,SJC,SAN,1435,1555,80.0,417.0
2019-11-28,WN,N8569Z,4982,DAL,MDW,1610,1820,130.0,793.0
2019-11-28,WN,N8643A,4986,STL,PHX,705,935,210.0,1262.0
2019-11-28,WN,N272WN,4988,LAS,SNA,720,820,60.0,226.0
2019-11-28,WN,N272WN,4988,SNA,DAL,900,1350,170.0,1216.0
2019-11-28,WN,N7818L,4989,HOU,LGA,635,1055,200.0,1428.0
2019-11-28,WN,N7818L,4989,LGA,DEN,1140,1425,285.0,1620.0
2019-11-28,WN,N7818L,4989,DEN,BUR,1510,1640,150.0,850.0
2019-11-28,WN,N7707C,4991,STL,MDW,1100,1205,65.0,251.0
2019-11-28,WN,N248WN,4995,DCA,STL,1550,1715,145.0,719.0
2019-11-28,WN,N438WN,4997,ATL,DAL,635,755,140.0,721.0
2019-11-28,WN,N438WN,4997,DAL,TUL,835,940,65.0,238.0
2019-11-28,WN,N438WN,4997,TUL,PHX,1015,1155,160.0,935.0
2019-11-28,WN,N438WN,4997,PHX,SAN,1240,1250,70.0,304.0
2019-11-28,WN,N438WN,4997,SAN,TPA,1330,2050,260.0,2087.0
2019-11-28,WN,N8699A,5001,DEN,PIT,1000,1455,175.0,1290.0
2019-11-28,WN,N8699A,5001,PIT,MDW,1545,1610,85.0,402.0
2019-11-28,WN,N8695D,5008,SJC,STL,740,1325,225.0,1715.0
2019-11-28,WN,N8688J,5011,SJC,PHX,710,955,105.0,621.0
2019-11-28,WN,N8688J,5011,PHX,PHL,1045,1710,265.0,2075.0
2019-11-28,WN,N8551Q,5013,RSW,STL,1305,1445,160.0,979.0
2019-11-28,WN,N279WN,5016,OAK,HOU,1200,1745,225.0,1642.0
2019-11-28,WN,N7852A,5018,LAS,TPA,700,1405,245.0,1984.0
2019-11-28,WN,N903WN,5019,GRR,BWI,1415,1550,95.0,528.0
2019-11-28,WN,N903WN,5019,BWI,ROC,1650,1805,75.0,277.0
2019-11-28,WN,N8577Z,5024,LAX,MKE,1020,1615,235.0,1756.0
2019-11-28,WN,N220WN,5025,CHS,DAL,1215,1405,170.0,977.0
2019-11-28,WN,N7722B,5026,SMF,BUR,1525,1640,75.0,358.0
2019-11-28,WN,N717SA,5028,MKE,BNA,545,730,105.0,475.0
2019-11-28,WN,N717SA,5028,BNA,OAK,825,1125,300.0,1959.0
2019-11-28,WN,N8518R,5031,LAS,FLL,1005,1745,280.0,2173.0
2019-11-28,WN,N8626B,5033,ABQ,DEN,825,945,80.0,349.0
2019-11-28,WN,N901WN,5034,SJC,SAN,1725,1845,80.0,417.0
2019-11-28,WN,N431WN,5037,PHX,HOU,900,1225,145.0,1020.0
2019-11-28,WN,N431WN,5037,HOU,BWI,1310,1705,175.0,1246.0
2019-11-28,WN,N410WN,5038,DAL,MDW,815,1025,130.0,793.0
2019-11-28,WN,N410WN,5038,MDW,BNA,1105,1230,85.0,395.0
2019-11-28,WN,N410WN,5038,BNA,MSY,1320,1455,95.0,471.0
2019-11-28,WN,N410WN,5038,MSY,TPA,1530,1800,90.0,488.0
2019-11-28,WN,N7875A,5040,PHX,SEA,1515,1725,190.0,1107.0
2019-11-28,WN,N466WN,5041,ISP,BWI,625,750,85.0,220.0
2019-11-28,WN,N7875A,5041,BWI,DTW,845,1030,105.0,409.0
2019-11-28,WN,N270WN,505,MSP,MDW,800,935,95.0,349.0
2019-11-28,WN,N270WN,505,MDW,MSY,1015,1240,145.0,825.0
2019-11-28,WN,N725SW,5053,BNA,MCI,1500,1640,100.0,491.0
2019-11-28,WN,N424WN,5057,SAT,DAL,1020,1125,65.0,247.0
2019-11-28,WN,N424WN,5057,DAL,LGA,1210,1620,190.0,1381.0
2019-11-28,WN,N252WN,5063,LAS,BUR,740,845,65.0,223.0
2019-11-28,WN,N252WN,5063,BUR,PDX,930,1150,140.0,817.0
2019-11-28,WN,N792SW,5064,BNA,CMH,1040,1255,75.0,337.0
2019-11-28,WN,N492WN,5069,LGA,STL,735,925,170.0,888.0
2019-11-28,WN,N492WN,5069,STL,RDU,1010,1300,110.0,667.0
2019-11-28,WN,N940WN,5072,OAK,SNA,710,840,90.0,371.0
2019-11-28,WN,N7883A,5073,PVD,BWI,1335,1500,85.0,327.0
2019-11-28,WN,N935WN,5073,BWI,DEN,1545,1755,250.0,1491.0
2019-11-28,WN,N960WN,5075,CLE,ATL,1430,1625,115.0,554.0
2019-11-28,WN,N960WN,5075,ATL,FLL,1720,1915,115.0,581.0
2019-11-28,WN,N774SW,508,OAK,DEN,630,1005,155.0,957.0
2019-11-28,WN,N8327A,5080,SMF,ONT,700,815,75.0,390.0
2019-11-28,WN,N932WN,5084,CMH,ATL,1315,1455,100.0,447.0
2019-11-28,WN,N932WN,5084,ATL,LAX,1535,1745,310.0,1947.0
2019-11-28,WN,N8638A,5087,BWI,STL,820,945,145.0,738.0
2019-11-28,WN,N8524Z,5090,LAX,ATL,630,1345,255.0,1947.0
2019-11-28,WN,N470WN,5093,PIT,BWI,550,705,75.0,210.0
2019-11-28,WN,N289CT,5097,SMF,LGB,830,955,85.0,387.0
2019-11-28,WN,N768SW,510,MSY,MCO,650,930,100.0,551.0
2019-11-28,WN,N798SW,5101,PHX,MDW,620,1035,195.0,1444.0
2019-11-28,WN,N798SW,5101,MDW,STL,1120,1230,70.0,251.0
2019-11-28,WN,N293WN,5105,LAX,SMF,620,755,95.0,373.0
2019-11-28,WN,N293WN,5105,SMF,GEG,830,1020,110.0,649.0
2019-11-28,WN,N428WN,5120,PHX,SFO,1550,1655,125.0,651.0
2019-11-28,WN,N428WN,5121,SFO,SAN,1735,1905,90.0,447.0
2019-11-28,WN,N907WN,5124,BNA,LGA,545,900,135.0,764.0
2019-11-28,WN,N776WN,5128,SNA,SMF,945,1115,90.0,404.0
2019-11-28,WN,N446WN,5132,ORF,MCO,705,910,125.0,655.0
2019-11-28,WN,N446WN,5132,MCO,SDF,950,1200,130.0,719.0
2019-11-28,WN,N8312C,5133,SFO,LAX,500,625,85.0,337.0
2019-11-28,WN,N8549Z,5133,LAX,BNA,715,1305,230.0,1797.0
2019-11-28,WN,N7738A,5134,PHX,SMF,1800,1900,120.0,647.0
2019-11-28,WN,N224WN,5135,SMF,LAX,955,1125,90.0,373.0
2019-11-28,WN,N283WN,5137,LGA,MDW,600,730,150.0,725.0
2019-11-28,WN,N283WN,5137,MDW,RSW,805,1150,165.0,1105.0
2019-11-28,WN,N283WN,5138,RSW,CMH,1220,1445,145.0,930.0
2019-11-28,WN,N7841A,5139,BUR,SFO,1130,1255,85.0,326.0
2019-11-28,WN,N747SA,5143,SMF,SAN,640,810,90.0,480.0
2019-11-28,WN,N747SA,5143,SAN,PHX,850,1105,75.0,304.0
2019-11-28,WN,N747SA,5143,PHX,OAK,1205,1310,125.0,646.0
2019-11-28,WN,N747SA,5143,OAK,SNA,1350,1515,85.0,371.0
2019-11-28,WN,N469WN,5146,LAX,SMF,1600,1725,85.0,373.0
2019-11-28,WN,N404WN,5148,LAS,SAN,1110,1220,70.0,258.0
2019-11-28,WN,N404WN,5148,SAN,SJC,1300,1425,85.0,417.0
2019-11-28,WN,N7704B,5151,LAS,SNA,1415,1520,65.0,226.0
2019-11-28,WN,N7704B,5151,SNA,SJC,1600,1720,80.0,342.0
2019-11-28,WN,N940WN,5161,SEA,SMF,1520,1710,110.0,605.0
2019-11-28,WN,N744SW,5163,IND,RSW,620,850,150.0,945.0
2019-11-28,WN,N744SW,5163,RSW,ATL,930,1120,110.0,515.0
2019-11-28,WN,N744SW,5163,ATL,IAD,1205,1345,100.0,534.0
2019-11-28,WN,N927WN,5170,PVD,BWI,840,1005,85.0,327.0
2019-11-28,WN,N8541W,5172,BWI,DAL,725,1000,215.0,1209.0
2019-11-28,WN,N282WN,5175,PHX,TPA,1055,1640,225.0,1788.0
2019-11-28,WN,N7736A,5177,LAX,LAS,1600,1710,70.0,236.0
2019-11-28,WN,N443WN,5179,DEN,HOU,850,1215,145.0,883.0
2019-11-28,WN,N443WN,5179,HOU,BOS,1310,1750,220.0,1609.0
2019-11-28,WN,N8307K,5182,OAK,SAN,1300,1425,85.0,446.0
2019-11-28,WN,N777QC,5183,MCI,BWI,620,945,145.0,967.0
2019-11-28,WN,N777QC,5183,BWI,GSP,1030,1210,100.0,426.0
2019-11-28,WN,N777QC,5183,GSP,ATL,1240,1345,65.0,153.0
2019-11-28,WN,N775SW,5186,HOU,ATL,530,825,115.0,696.0
2019-11-28,WN,N226WN,5186,ATL,IND,905,1035,90.0,432.0
2019-11-28,WN,N7722B,5186,IND,LAS,1110,1220,250.0,1590.0
2019-11-28,WN,N7722B,5186,LAS,SMF,1300,1435,95.0,397.0
2019-11-28,WN,N561WN,5188,SAN,SLC,700,1000,120.0,626.0
2019-11-28,WN,N7877H,5189,MCI,DCA,750,1110,140.0,949.0
2019-11-28,WN,N7877H,5189,DCA,MSY,1155,1355,180.0,969.0
2019-11-28,WN,N7877H,5189,MSY,DAL,1450,1620,90.0,436.0
2019-11-28,WN,N7877H,5189,DAL,OKC,1700,1755,55.0,181.0
2019-11-28,WN,N700GS,5190,MSY,HOU,1255,1415,80.0,302.0
2019-11-28,WN,N700GS,5190,HOU,DCA,1505,1855,170.0,1218.0
2019-11-28,WN,N7730A,5194,CMH,FLL,735,1030,175.0,973.0
2019-11-28,WN,N8539V,5195,DAL,MDW,1305,1515,130.0,793.0
2019-11-28,WN,N8539V,5195,MDW,MCI,1615,1745,90.0,405.0
2019-11-28,WN,N7854B,5196,AUS,BNA,720,920,120.0,756.0
2019-11-28,WN,N7854B,5196,BNA,PIT,1015,1240,85.0,462.0
2019-11-28,WN,N7854B,5196,PIT,DAL,1315,1520,185.0,1060.0
2019-11-28,WN,N7854B,5196,DAL,LAS,1605,1700,175.0,1067.0
2019-11-28,WN,N207WN,5201,MCO,ATL,635,810,95.0,404.0
2019-11-28,WN,N207WN,5201,ATL,AUS,855,1030,155.0,813.0
2019-11-28,WN,N207WN,5201,AUS,DAL,1105,1205,60.0,189.0
2019-11-28,WN,N207WN,5201,DAL,MCI,1245,1415,90.0,461.0
2019-11-28,WN,N207WN,5201,MCI,MSP,1450,1615,85.0,393.0
2019-11-28,WN,N937WN,5204,BOS,BWI,1550,1730,100.0,369.0
2019-11-28,WN,N7851A,5204,BWI,STL,1810,1935,145.0,738.0
2019-11-28,WN,N901WN,5209,MSP,BNA,920,1120,120.0,695.0
2019-11-28,WN,N901WN,5209,BNA,BUR,1155,1430,275.0,1791.0
2019-11-28,WN,N901WN,5209,BUR,SJC,1525,1635,70.0,296.0
2019-11-28,WN,N7827A,5212,MCO,ISP,650,915,145.0,971.0
2019-11-28,WN,N8560Z,5214,SJU,MCO,1145,1355,190.0,1189.0
2019-11-28,WN,N8560Z,5215,MCO,DAL,1510,1700,170.0,973.0
2019-11-28,WN,N8650F,5217,DCA,MCI,905,1110,185.0,949.0
2019-11-28,WN,N452WN,5219,MCI,MDW,720,850,90.0,405.0
2019-11-28,WN,N452WN,5219,MDW,STL,930,1040,70.0,251.0
2019-11-28,WN,N452WN,5219,STL,DCA,1130,1425,115.0,719.0
2019-11-28,WN,N452WN,5219,DCA,ATL,1505,1705,120.0,547.0
2019-11-28,WN,N500WR,5223,LGB,SMF,705,830,85.0,387.0
2019-11-28,WN,N500WR,5223,SMF,HOU,925,1510,225.0,1624.0
2019-11-28,WN,N7737E,5226,LGA,HOU,615,930,255.0,1428.0
2019-11-28,WN,N7737E,5226,HOU,MCO,1020,1330,130.0,849.0
2019-11-28,WN,N7737E,5226,MCO,LAS,1425,1635,310.0,2039.0
2019-11-28,WN,N222WN,5228,LGA,MCI,1045,1325,220.0,1107.0
2019-11-28,WN,N222WN,5228,MCI,DEN,1420,1510,110.0,533.0
2019-11-28,WN,N769SW,5229,DEN,AUS,530,840,130.0,775.0
2019-11-28,WN,N769SW,5229,AUS,HOU,915,1015,60.0,148.0
2019-11-28,WN,N769SW,5229,HOU,MEM,1105,1235,90.0,484.0
2019-11-28,WN,N769SW,5229,MEM,BWI,1310,1610,120.0,787.0
2019-11-28,WN,N769SW,5229,BWI,PIT,1650,1755,65.0,210.0
2019-11-28,WN,N7880D,5233,BNA,MDW,545,720,95.0,395.0
2019-11-28,WN,N7880D,5233,MDW,SAN,815,1040,265.0,1728.0
2019-11-28,WN,N701GS,5234,MCI,STL,650,755,65.0,237.0
2019-11-28,WN,N701GS,5234,STL,BOS,845,1215,150.0,1047.0
2019-11-28,WN,N7743B,5237,HOU,ABQ,850,1010,140.0,759.0
2019-11-28,WN,N7743B,5237,ABQ,SAN,1045,1140,115.0,628.0
2019-11-28,WN,N7743B,5237,SAN,PHX,1225,1445,80.0,304.0
2019-11-28,WN,N7743B,5237,PHX,MCI,1530,1855,145.0,1044.0
2019-11-28,WN,N8608N,5240,OAK,LAS,1035,1200,85.0,407.0
2019-11-28,WN,N8608N,5240,LAS,MCI,1300,1740,160.0,1139.0
2019-11-28,WN,N7827A,5241,PBI,BWI,1340,1600,140.0,883.0
2019-11-28,WN,N7827A,5241,BWI,ALB,1640,1755,75.0,289.0
2019-11-28,WN,N235WN,5244,HOU,BNA,735,925,110.0,670.0
2019-11-28,WN,N235WN,5244,BNA,CHS,1015,1240,85.0,439.0
2019-11-28,WN,N7704B,5245,DEN,RNO,910,1035,145.0,804.0
2019-11-28,WN,N555LV,5249,BOS,MCI,635,925,230.0,1256.0
2019-11-28,WN,N555LV,5249,MCI,SAN,1015,1145,210.0,1334.0
2019-11-28,WN,N963WN,5250,MKE,LGA,600,915,135.0,738.0
2019-11-28,WN,N963WN,5250,LGA,ATL,1000,1250,170.0,762.0
2019-11-28,WN,N256WN,5252,DCA,MDW,655,800,125.0,601.0
2019-11-28,WN,N715SW,5253,DAL,STL,710,850,100.0,546.0
